gene_id,gene_name,log(velocity_gamma)
ENSG00000159082,SYNJ1,0.19984256
ENSG00000159086,PAXBP1,-1.0056546
ENSG00000159216,RUNX1,2.0220990000000003
ENSG00000185658,BRWD1,0.66411394
ENSG00000173276,ZBTB21,0.5593838000000001
ENSG00000160294,MCM3AP,-0.34428328
ENSG00000154727,GABPA,-1.5232736999999998
ENSG00000156265,MAP3K7CL,-5.0759935
ENSG00000166979,EVA1C,0.22077
ENSG00000183486,MX2,-0.5174472999999999
ENSG00000157601,MX1,-0.5139874
ENSG00000160185,UBASH3A,-3.063316
ENSG00000160190,SLC37A1,0.15599094
ENSG00000160218,TRAPPC10,1.525291
ENSG00000141959,PFKL,-2.2731527999999996
ENSG00000227039,ITGB2-AS1,-2.1319902
ENSG00000197381,ADARB1,0.8870369
ENSG00000142173,COL6A2,-1.2875558999999999
ENSG00000160299,PCNT,-0.41681716
ENSG00000160305,DIP2A,0.29213697
ENSG00000069998,HDHD5,-0.63622427
ENSG00000093072,ADA2,-3.9819042999999996
ENSG00000070413,DGCR2,0.6040049
ENSG00000184470,TXNRD2,-0.05146906
ENSG00000241973,PI4KA,0.9290088
ENSG00000099958,DERL3,-1.6210624
ENSG00000180957,PITPNB,0.33509356
ENSG00000183530,PRR14L,0.52542573
ENSG00000133424,LARGE1,2.2634459
ENSG00000100385,IL2RB,-2.2519763
ENSG00000100201,DDX17,-1.9616331999999999
ENSG00000100418,DESI1,-5.533331400000001
ENSG00000184983,NDUFA6,-2.5746743999999997
ENSG00000100207,TCF20,0.7696065
ENSG00000235568,NFAM1,-1.0681351000000001
ENSG00000226328,NUP50-DT,0.787488
ENSG00000188511,C22orf34,2.5901827999999996
ENSG00000100425,BRD1,0.73573464
ENSG00000128159,TUBGCP6,-1.7301852999999998
ENSG00000196576,PLXNB2,-6.8297490000000005
ENSG00000100288,CHKB,-1.3178147
ENSG00000183597,TANGO2,-1.3721808000000002
ENSG00000128191,DGCR8,-1.5427959
ENSG00000099917,MED15,-0.106136896
ENSG00000100023,PPIL2,-0.37951416
ENSG00000099991,CABIN1,-0.58972913
ENSG00000100077,GRK3,-0.9434072
ENSG00000198089,SFI1,-0.85758036
ENSG00000128245,YWHAH,-1.4679761999999998
ENSG00000100281,HMGXB4,-1.7737279
ENSG00000100292,HMOX1,-1.8026494999999998
ENSG00000221963,APOL6,-0.8267939000000001
ENSG00000100055,CYTH4,-1.7860471000000002
ENSG00000100097,LGALS1,-3.5417516000000004
ENSG00000100106,TRIOBP,-4.5291457
ENSG00000100129,EIF3L,-4.4086685
ENSG00000100351,GRAP2,-0.41920206
ENSG00000100359,SGSM3,-1.9093696
ENSG00000100387,RBX1,-1.6036042
ENSG00000100412,ACO2,-0.26123613
ENSG00000167077,MEI1,-5.260296299999999
ENSG00000100300,TSPO,-5.033251
ENSG00000188677,PARVB,-3.1911936
ENSG00000093000,NUP50,-4.8028207
ENSG00000075234,TTC38,-0.39450118
ENSG00000054611,TBC1D22A,2.6042502
ENSG00000198355,PIM3,-3.4390699999999996
ENSG00000073169,SELENOO,-0.81737536
ENSG00000100239,PPP6R2,0.9520978000000001
ENSG00000206573,THUMPD3-AS1,1.0197533
ENSG00000125037,EMC3,-2.5055537
ENSG00000132155,RAF1,0.67666686
ENSG00000154767,XPC,-0.21583492
ENSG00000131381,RBSN,-0.6748633
ENSG00000131373,HACL1,-2.064395
ENSG00000131378,RFTN1,1.869833
ENSG00000033867,SLC4A7,0.49174502
ENSG00000153560,UBP1,0.19025245
ENSG00000168016,TRANK1,0.764529
ENSG00000144655,CSRNP1,-0.9020283000000001
ENSG00000093183,SEC22C,-0.55766904
ENSG00000185219,ZNF445,-1.5557803
ENSG00000163812,ZDHHC3,-0.83373654
ENSG00000181555,SETD2,0.88990706
ENSG00000114650,SCAP,-0.86550766
ENSG00000178537,SLC25A20,-0.17302879999999998
ENSG00000198218,QRICH1,0.19458142
ENSG00000067560,RHOA,-1.413398
ENSG00000145041,DCAF1,0.39080164
ENSG00000162244,RPL29,-7.041647
ENSG00000163935,SFMBT1,1.7192838
ENSG00000272886,DCP1A,0.019210478
ENSG00000163947,ARHGEF3,-0.14031707
ENSG00000163687,DNASE1L3,-1.7559083
ENSG00000114541,FRMD4B,-0.6588856
ENSG00000163412,EIF4E3,-2.1051322999999997
ENSG00000144736,SHQ1,0.23454538
ENSG00000163320,CGGBP1,-1.1140218000000002
ENSG00000154174,TOMM70,-0.90666115
ENSG00000138468,SENP7,1.2361531000000001
ENSG00000114391,RPL24,-3.1438909
ENSG00000114423,CBLB,1.0853723
ENSG00000163617,CCDC191,-0.18620846
ENSG00000181722,ZBTB20,2.0243043999999997
ENSG00000176142,TMEM39A,-0.0036730787
ENSG00000144840,RABL3,-0.73460823
ENSG00000173230,GOLGB1,-0.96161073
ENSG00000114030,KPNA1,0.7132283
ENSG00000138496,PARP9,-0.65428376
ENSG00000169087,HSPBAP1,0.6278234
ENSG00000173706,HEG1,-0.09811147
ENSG00000070476,ZXDC,0.28777364
ENSG00000163870,TPRA1,-0.42420703
ENSG00000074416,MGLL,-2.1851187000000003
ENSG00000172765,TMCC1,1.6875014
ENSG00000163781,TOPBP1,-0.053322613
ENSG00000174579,MSL2,0.57442284
ENSG00000118007,STAG1,2.3534962999999998
ENSG00000114126,TFDP2,-0.11281973
ENSG00000175066,GK5,-0.9659482
ENSG00000175054,ATR,1.1112791000000002
ENSG00000174953,DHX36,-0.7419594
ENSG00000169359,SLC33A1,0.52701503
ENSG00000163660,CCNL1,2.223546
ENSG00000068885,IFT80,0.41726890000000005
ENSG00000173889,PHC3,1.7436435000000001
ENSG00000154310,TNIK,1.6680439999999999
ENSG00000043093,DCUN1D1,-0.16687876
ENSG00000133657,ATP13A3,-1.398052
ENSG00000114331,ACAP2,-1.0051818000000001
ENSG00000061938,TNK2,-4.0491114
ENSG00000075711,DLG1,1.7933898000000001
ENSG00000145016,RUBCN,-0.061744917
ENSG00000134107,BHLHE40,-1.1905915
ENSG00000241553,ARPC4,-6.3004403
ENSG00000144554,FANCD2,0.29151950000000004
ENSG00000134086,VHL,-1.417017
ENSG00000114166,KAT2B,1.3804212
ENSG00000174748,RPL15,2.501871
ENSG00000174738,NR1D2,0.64962554
ENSG00000187118,CMC1,-1.2530379999999999
ENSG00000163513,TGFBR2,1.5271856000000001
ENSG00000152642,GPD1L,-0.48994672
ENSG00000182973,CNOT10,0.17399082
ENSG00000144674,GOLGA4,0.77260226
ENSG00000114857,NKTR,-1.2955507
ENSG00000144791,LIMD1,1.0369507
ENSG00000160796,NBEAL2,-1.6844151000000003
ENSG00000114648,KLHL18,0.80227673
ENSG00000177479,ARIH2,0.39503499999999997
ENSG00000145050,MANF,-5.3843017
ENSG00000010322,NISCH,-1.4004896
ENSG00000010327,STAB1,-5.742895
ENSG00000180376,CCDC66,-1.4303516
ENSG00000175105,ZNF654,0.5465416999999999
ENSG00000182504,CEP97,-1.4379113000000001
ENSG00000114439,BBX,0.22092715
ENSG00000241490,AC093010.2,-1.5697453000000001
ENSG00000181847,TIGIT,-2.5251447999999996
ENSG00000163406,SLC15A2,-3.2607684
ENSG00000173200,PARP15,-0.78806394
ENSG00000121542,SEC22A,-0.028824337000000002
ENSG00000181789,COPG1,-1.5144473
ENSG00000114098,ARMC8,0.053039234000000005
ENSG00000177311,ZBTB38,-0.9719609
ENSG00000155903,RASA2,1.308394
ENSG00000163714,U2SURP,-1.4448226999999998
ENSG00000085274,MYNN,-0.9879376
ENSG00000121879,PIK3CA,0.29727623
ENSG00000136518,ACTL6A,-0.9085066999999999
ENSG00000163728,TTC14,-1.0614998
ENSG00000156931,VPS8,1.2460936000000002
ENSG00000090520,DNAJB11,-1.6062857
ENSG00000145012,LPP,2.0938563
ENSG00000152492,CCDC50,-4.263605999999999
ENSG00000180370,PAK2,-0.24102485
ENSG00000186001,LRCH3,0.8795315999999999
ENSG00000169020,ATP5ME,-6.4787006
ENSG00000159674,SPON2,-2.8666313
ENSG00000145220,LYAR,-2.5650887000000004
ENSG00000109684,CLNK,1.0818241000000002
ENSG00000038219,BOD1L1,-1.5574132
ENSG00000118564,FBXL5,0.07188725
ENSG00000109618,SEPSECS,-0.8845815999999999
ENSG00000091490,SEL1L3,1.3495703000000001
ENSG00000047365,ARAP2,-0.51329696
ENSG00000121892,PDS5A,1.4574162
ENSG00000124406,ATP8A1,1.9755223999999998
ENSG00000074966,TXK,-0.018844808
ENSG00000134852,CLOCK,0.47713912
ENSG00000163453,IGFBP7,-1.2777817
ENSG00000132465,JCHAIN,-5.3590612
ENSG00000163312,HELQ,-2.4523962000000004
ENSG00000163644,PPM1K,-2.1359967999999996
ENSG00000185477,GPRIN3,-1.5052723
ENSG00000145335,SNCA,-4.3279586
ENSG00000164031,DNAJB14,-1.281347
ENSG00000109332,UBE2D3,-1.8615506999999998
ENSG00000145348,TBCK,1.603199
ENSG00000123739,PLA2G12A,-3.6609434999999997
ENSG00000170522,ELOVL6,-3.9077113
ENSG00000164073,MFSD8,-0.05275425
ENSG00000109381,ELF2,2.0758107
ENSG00000109390,NDUFC1,-3.7868767
ENSG00000109436,TBC1D9,-1.7726393
ENSG00000109452,INPP4B,1.6171249
ENSG00000151612,ZNF827,-0.4640309
ENSG00000137628,DDX60,0.10742352
ENSG00000129187,DCTD,-1.2958941000000002
ENSG00000151726,ACSL1,1.2816383
ENSG00000164323,CFAP97,-1.5980741000000003
ENSG00000185619,PCGF3,0.32418352
ENSG00000127419,TMEM175,-1.2047341999999999
ENSG00000163945,UVSSA,-1.0067643
ENSG00000013810,TACC3,-0.8916516
ENSG00000087266,SH3BP2,-4.600425700000001
ENSG00000137449,CPEB2,0.6452150999999999
ENSG00000109743,BST1,-6.959610499999999
ENSG00000109680,TBC1D19,1.1614527
ENSG00000109689,STIM2,1.0540392
ENSG00000168421,RHOH,-0.13942808
ENSG00000145246,ATP10D,-0.8260415000000001
ENSG00000109171,SLAIN2,-0.25351992
ENSG00000169429,CXCL8,-2.5466456
ENSG00000124882,EREG,0.95103556
ENSG00000138756,BMP2K,-3.6316626000000003
ENSG00000163629,PTPN13,-1.1899211
ENSG00000118762,PKD2,-0.19142720000000002
ENSG00000138646,HERC5,-0.56525224
ENSG00000248019,FAM13A-AS1,-0.78689766
ENSG00000163104,SMARCAD1,-0.40619920000000004
ENSG00000070190,DAPP1,-5.127266400000001
ENSG00000109320,NFKB1,0.8421666999999999
ENSG00000198856,OSTC,-3.8647072000000002
ENSG00000145390,USP53,1.1528667
ENSG00000138688,KIAA1109,1.0999146999999998
ENSG00000145375,SPATA5,-0.09108816
ENSG00000085871,MGST2,-6.1380916
ENSG00000121210,TMEM131L,1.8784063999999998
ENSG00000137462,TLR2,-4.9681697
ENSG00000164116,GUCY1A1,-1.9031678
ENSG00000052795,FNIP2,-1.3193896
ENSG00000198498,TMA16,-1.1834322
ENSG00000109572,CLCN3,0.24555954
ENSG00000168538,TRAPPC11,0.017181715
ENSG00000164306,PRIMPOL,-0.028549168
ENSG00000028310,BRD9,-1.2528129
ENSG00000113504,SLC12A7,-0.37623978
ENSG00000154122,ANKH,-1.0095903
ENSG00000113360,DROSHA,-0.37035334
ENSG00000197603,CPLANE1,0.61053807
ENSG00000083720,OXCT1,1.2111237
ENSG00000287263,AC008875.3,-2.1344776000000003
ENSG00000177738,AC025171.1,-0.06847929
ENSG00000134352,IL6ST,-1.8170509
ENSG00000113048,MRPS27,-0.059007656
ENSG00000164331,ANKRA2,-6.576289
ENSG00000113163,CERT1,1.4533133999999999
ENSG00000152359,POC5,-1.9563409
ENSG00000152413,HOMER1,0.06802639
ENSG00000228716,DHFR,2.612918
ENSG00000113369,ARRDC3,-0.77178574
ENSG00000113532,ST8SIA4,-3.8506608
ENSG00000145743,FBXL17,1.9154936999999999
ENSG00000164221,CCDC112,-2.1211947999999996
ENSG00000145780,FEM1C,0.09910134
ENSG00000217128,FNIP1,0.11098859999999999
ENSG00000131437,KIF3A,-0.50216615
ENSG00000152700,SAR1B,-0.79049975
ENSG00000031003,FAM13B,1.3054421999999999
ENSG00000170476,MZB1,-5.8593855
ENSG00000019582,CD74,-2.2223057999999996
ENSG00000164330,EBF1,1.6800876
ENSG00000120137,PANK3,-0.9993128000000001
ENSG00000072803,FBXW11,1.6703894
ENSG00000072786,STK10,1.6784983
ENSG00000120129,DUSP1,-4.8324213
ENSG00000175416,CLTB,-3.8214538
ENSG00000160883,HK3,-2.6924136
ENSG00000196923,PDLIM7,-4.6286697
ENSG00000146067,FAM193B,-1.2805507
ENSG00000131446,MGAT1,-5.136609
ENSG00000204628,RACK1,-0.17129824
ENSG00000180104,EXOC3,-1.4842371
ENSG00000164151,ICE1,0.123251684
ENSG00000112941,TENT4A,-0.59715796
ENSG00000113407,TARS,-0.79677856
ENSG00000113460,BRIX1,-1.3207394
ENSG00000168685,IL7R,-2.524352
ENSG00000164190,NIPBL,0.47765696
ENSG00000251131,AC025171.3,-0.27968752
ENSG00000113088,GZMK,-5.2368426
ENSG00000145649,GZMA,-7.2741694
ENSG00000039123,MTREX,-2.2394529999999997
ENSG00000086200,IPO11,-0.96360284
ENSG00000113597,TRAPPC13,-0.7081798
ENSG00000112851,ERBIN,-0.05798351400000001
ENSG00000069020,MAST4,0.31680590000000003
ENSG00000145675,PIK3R1,-0.63550234
ENSG00000083312,TNPO1,0.0015511398
ENSG00000122008,POLK,0.19453481
ENSG00000164252,AGGF1,-0.9107324
ENSG00000152409,JMY,-0.6961736
ENSG00000039319,ZFYVE16,-3.3610599999999997
ENSG00000038427,VCAN,0.51200074
ENSG00000127184,COX7C,0.33938918
ENSG00000133302,SLF1,0.61306626
ENSG00000113441,LNPEP,0.158985
ENSG00000151422,FER,1.4227966
ENSG00000112893,MAN2A1,1.0163782
ENSG00000164209,SLC25A46,-0.47883347
ENSG00000152495,CAMK4,-1.4063196000000002
ENSG00000172795,DCP2,-0.5412070999999999
ENSG00000151292,CSNK1G3,1.5599309
ENSG00000197536,C5orf56,0.16168845
ENSG00000043143,JADE2,-0.7200337
ENSG00000164615,CAMLG,-5.61964
ENSG00000081791,DELE1,-1.14936
ENSG00000145819,ARHGAP26,0.10052262
ENSG00000113649,TCERG1,0.48111686
ENSG00000145868,FBXO38,0.22828273
ENSG00000070814,TCOF1,-1.2586190000000002
ENSG00000196743,GM2A,-1.5635613000000002
ENSG00000145907,G3BP1,-0.47649726
ENSG00000113263,ITK,0.18951665
ENSG00000055163,CYFIP2,-2.9706342
ENSG00000113643,RARS,0.24974763
ENSG00000164466,SFXN1,-1.6354309
ENSG00000165671,NSD1,0.45889172
ENSG00000169230,PRELID1,-4.784107700000001
ENSG00000169220,RGS14,-2.554062
ENSG00000176783,RUFY1,-0.7605866
ENSG00000161021,MAML1,0.39327636
ENSG00000170542,SERPINB9,-0.10344966
ENSG00000198721,ECI2,-0.70545673
ENSG00000124491,F13A1,-3.4367578
ENSG00000239264,TXNDC5,-1.1596853
ENSG00000188428,BLOC1S5,-3.2364466
ENSG00000172197,MBOAT1,-1.8569199
ENSG00000112308,C6orf62,-1.0199026
ENSG00000180596,HIST1H2BC,0.18818457
ENSG00000283064,AL353759.1,0.68061817
ENSG00000204590,GNL1,-0.061016455
ENSG00000204525,HLA-C,-5.0890010000000006
ENSG00000198563,DDX39B,-2.8562021
ENSG00000204475,NCR3,-1.7757732
ENSG00000204386,NEU1,-2.0180979
ENSG00000241106,HLA-DOB,-2.9892355999999998
ENSG00000231389,HLA-DPA1,-4.7073402
ENSG00000223501,VPS52,-1.2705318
ENSG00000204209,DAXX,-3.5174265
ENSG00000161904,LEMD2,-1.0992756000000001
ENSG00000137409,MTCH1,-2.4464157
ENSG00000183826,BTBD9,1.3040576000000001
ENSG00000112561,TFEB,-1.7646197
ENSG00000112576,CCND3,0.54337
ENSG00000196284,SUPT3H,1.6891471000000002
ENSG00000156508,EEF1A1,-3.5896315999999997
ENSG00000135317,SNX14,0.40686905
ENSG00000112159,MDN1,0.32204324
ENSG00000112182,BACH2,2.767354
ENSG00000135341,MAP3K7,0.67166364
ENSG00000123545,NDUFAF4,-2.246068
ENSG00000146263,MMS22L,-0.29970574
ENSG00000146285,SCML4,0.49960923
ENSG00000080546,SESN1,-1.5999371
ENSG00000135596,MICAL1,-1.5404726999999998
ENSG00000155085,AK9,0.6272696999999999
ENSG00000009413,REV3L,1.1598135
ENSG00000111860,CEP85L,1.5198450000000001
ENSG00000111885,MAN1A1,-0.80911726
ENSG00000146350,TBC1D32,1.1517167
ENSG00000093144,ECHDC1,-4.3544717
ENSG00000152894,PTPRK,-0.53232306
ENSG00000146376,ARHGAP18,-2.182626
ENSG00000164483,SAMD3,0.22574674
ENSG00000112303,VNN2,-4.954578
ENSG00000118515,SGK1,-2.5043990000000003
ENSG00000112339,HBS1L,-0.5928081999999999
ENSG00000135541,AHI1,0.31994563
ENSG00000197442,MAP3K5,2.0654614
ENSG00000027697,IFNGR1,-5.160963
ENSG00000010818,HIVEP2,1.4597403999999998
ENSG00000178199,ZC3H12D,-0.5903126999999999
ENSG00000131023,LATS1,-0.047712717
ENSG00000120253,NUP43,0.04356135
ENSG00000131018,SYNE1,0.95757455
ENSG00000215712,TMEM242,-0.9359533999999999
ENSG00000130024,PHF10,-0.27716324
ENSG00000124535,WRNIP1,-2.1102027999999997
ENSG00000145982,FARS2,1.8604566999999999
ENSG00000124784,RIOK1,-0.5482778
ENSG00000111846,GCNT2,2.157332
ENSG00000224531,SMIM13,-0.63458025
ENSG00000007944,MYLIP,1.2442665000000002
ENSG00000137414,FAM8A1,-0.40591303
ENSG00000180573,HIST1H2AC,-4.386831
ENSG00000158373,HIST1H2BD,1.2783293
ENSG00000274290,HIST1H2BE,-0.8279771
ENSG00000186470,BTN3A2,-1.5758017
ENSG00000026950,BTN3A1,-0.38089252
ENSG00000204592,HLA-E,-5.8769279999999995
ENSG00000204576,PRR3,0.43898603
ENSG00000232810,TNF,-1.8873895
ENSG00000204482,LST1,-1.2326353
ENSG00000204472,AIF1,-4.363644
ENSG00000204469,PRRC2A,-1.6965175
ENSG00000204287,HLA-DRA,-3.0400264
ENSG00000223865,HLA-DPB1,-2.239497
ENSG00000204227,RING1,-0.4709376
ENSG00000231500,RPS18,-5.5931787
ENSG00000112511,PHF1,-2.136341
ENSG00000197283,SYNGAP1,-0.3754272
ENSG00000023892,DEF6,-1.6831235
ENSG00000001167,NFYA,-0.25038403
ENSG00000024048,UBR2,1.3353977
ENSG00000112624,BICRAL,1.3069203999999999
ENSG00000171611,PTCRA,0.0761129
ENSG00000231113,AL035587.1,-0.81019276
ENSG00000124813,RUNX2,1.0786361999999998
ENSG00000118482,PHF3,0.8532948
ENSG00000112305,SMAP1,0.2111344
ENSG00000135297,MTO1,-1.5201339
ENSG00000135318,NT5E,-0.5570435
ENSG00000188994,ZNF292,0.20495838
ENSG00000172469,MANEA,-0.5742606
ENSG00000057657,PRDM1,-1.7471911
ENSG00000130348,QRSL1,-1.7870563999999998
ENSG00000168438,CDC40,-0.9021072
ENSG00000112394,SLC16A10,-0.66836095
ENSG00000118518,RNF146,-0.38921604
ENSG00000118507,AKAP7,0.09282452599999999
ENSG00000112306,RPS12,-5.3918175999999995
ENSG00000028839,TBPL1,-0.54388505
ENSG00000118503,TNFAIP3,-0.8364264000000001
ENSG00000112406,HECA,0.8053304
ENSG00000112419,PHACTR2,0.17780001
ENSG00000135521,LTV1,-1.7454019
ENSG00000118508,RAB32,-0.922985
ENSG00000111962,UST,2.0074463
ENSG00000055211,GINM1,0.12657215
ENSG00000213079,SCAF8,1.7216914
ENSG00000130338,TULP4,0.22111437
ENSG00000146433,TMEM181,0.6837515000000001
ENSG00000120437,ACAT2,-0.726304
ENSG00000112486,CCR6,-1.9410946
ENSG00000112584,FAM120B,1.3759916
ENSG00000188191,PRKAR1B,0.7420645
ENSG00000164880,INTS1,-5.101904
ENSG00000002822,MAD1L1,0.7606010999999999
ENSG00000106266,SNX8,-4.1506104
ENSG00000106009,BRAT1,-1.7839125
ENSG00000146535,GNA12,0.26476890000000003
ENSG00000198286,CARD11,0.8515171
ENSG00000182095,TNRC18,-0.959268
ENSG00000075624,ACTB,-4.243557
ENSG00000011275,RNF216,0.5323073
ENSG00000008256,CYTH3,1.5905798999999998
ENSG00000106399,RPA3,-7.3058385999999995
ENSG00000164649,CDCA7L,-2.0784838
ENSG00000164548,TRA2A,-3.1583509999999997
ENSG00000122566,HNRNPA2B1,-0.49305093
ENSG00000006625,GGCT,-7.1985434999999995
ENSG00000122643,NT5C3A,-1.5027548000000002
ENSG00000227191,TRGC2,-2.7383766
ENSG00000211689,TRGC1,-3.5022172999999994
ENSG00000122678,POLM,-1.2700146
ENSG00000136270,TBRG4,-1.7589929
ENSG00000009954,BAZ1B,-2.9815576
ENSG00000272391,POM121C,-1.0666345
ENSG00000127952,STYXL1,-3.7982213
ENSG00000186088,GSAP,-0.08449799
ENSG00000001630,CYP51A1,0.81433135
ENSG00000001631,KRIT1,0.20006363
ENSG00000234545,FAM133B,-0.52274626
ENSG00000284707,AC079781.5,1.4496377
ENSG00000205356,TECPR1,-0.6151866
ENSG00000198742,SMURF1,1.185871
ENSG00000166508,MCM7,-7.054378999999999
ENSG00000146830,GIGYF1,-2.244765
ENSG00000164815,ORC5,-1.1941378
ENSG00000146776,ATXN7L1,1.5864067
ENSG00000146802,TMEM168,0.47892278
ENSG00000128609,NDUFA5,-2.81114
ENSG00000048405,ZNF800,-0.7349498999999999
ENSG00000146842,TMEM209,-0.61538595
ENSG00000105875,WDR91,-0.5587404
ENSG00000105939,ZC3HAV1,2.3563693
ENSG00000059378,PARP12,-3.8872745
ENSG00000006459,KDM7A,1.2633172
ENSG00000257093,DENND11,-0.23496750000000002
ENSG00000106462,EZH2,0.43120918
ENSG00000082014,SMARCD3,-2.781703
ENSG00000105983,LMBR1,1.0646535
ENSG00000198517,MAFK,-3.9405080999999997
ENSG00000106263,EIF3B,-0.72781014
ENSG00000164916,FOXK1,0.50955135
ENSG00000242802,AP5Z1,-0.31145954
ENSG00000122674,CCZ1,-1.3998771
ENSG00000106537,TSPAN13,-1.6454715
ENSG00000122550,KLHL7,0.055486284000000004
ENSG00000106105,GARS,-0.256156
ENSG00000065883,CDK13,2.4522297
ENSG00000122515,ZMIZ2,-0.89234746
ENSG00000185811,IKZF1,0.40740785
ENSG00000234444,ZNF736,-0.10595113
ENSG00000196247,ZNF107,0.21003492
ENSG00000146757,ZNF92,-0.8489391
ENSG00000126522,ASL,-1.7245764
ENSG00000158321,AUTS2,3.0731822999999996
ENSG00000106665,CLIP2,-2.61436
ENSG00000006634,DBF4,0.6661168000000001
ENSG00000127914,AKAP9,-4.249657599999999
ENSG00000004766,VPS50,0.9562584000000001
ENSG00000158528,PPP1R9A,0.9735081
ENSG00000164715,LMTK2,0.3046552
ENSG00000130429,ARPC1B,-4.0739098
ENSG00000146834,MEPCE,-1.1485374
ENSG00000169871,TRIM56,-1.553984
ENSG00000105851,PIK3CG,-2.665375
ENSG00000105879,CBLL1,-0.8513280999999999
ENSG00000071243,ING3,-1.0316979
ENSG00000158467,AHCYL2,1.9236403999999998
ENSG00000106459,NRF1,1.040507
ENSG00000128585,MKLN1,2.696192
ENSG00000155561,NUP205,-1.9010665
ENSG00000211751,TRBC1,-4.8218974999999995
ENSG00000211772,TRBC2,-5.2647580000000005
ENSG00000197448,GSTK1,-1.1796416
ENSG00000106144,CASP2,-1.8687456000000002
ENSG00000159840,ZYX,-9.146782
ENSG00000197024,ZNF398,-0.9413176999999999
ENSG00000013374,NUB1,-4.4885019999999995
ENSG00000178234,GALNT11,-0.23425794
ENSG00000186480,INSIG1,-0.862648
ENSG00000009335,UBE3C,-3.6538625
ENSG00000104714,ERICH1,-0.06802232
ENSG00000091879,ANGPT2,-0.71921545
ENSG00000147324,MFHAS1,-0.08382231
ENSG00000164733,CTSB,0.4988607
ENSG00000120889,TNFRSF10B,-1.2588072
ENSG00000104689,TNFRSF10A,-0.089492664
ENSG00000104756,KCTD9,-1.0519386999999998
ENSG00000189233,NUGGC,-0.97622997
ENSG00000104299,INTS9,0.6777276999999999
ENSG00000197265,GTF2E2,0.2910935
ENSG00000147535,PLPP5,-0.73245436
ENSG00000147548,NSD3,-1.2190062
ENSG00000168575,SLC20A2,0.9810812
ENSG00000023287,RB1CC1,0.87256986
ENSG00000104331,IMPAD1,-0.51629746
ENSG00000035681,NSMAF,0.51199937
ENSG00000185697,MYBL1,0.5020819999999999
ENSG00000066777,ARFGEF1,1.5233933000000002
ENSG00000147586,MRPS28,0.16522896
ENSG00000076641,PAG1,0.4965187
ENSG00000155099,PIP4P2,-4.9174175
ENSG00000205133,TRIQK,-3.2966230000000003
ENSG00000164938,TP53INP1,-0.53696454
ENSG00000156467,UQCRB,-7.8790684
ENSG00000034677,RNF19A,1.008337
ENSG00000104490,NCALD,1.7354556
ENSG00000104517,UBR5,1.0350188
ENSG00000155096,AZIN1,0.28104797
ENSG00000064313,TAF2,0.1823068
ENSG00000156802,ATAD2,-0.3859787
ENSG00000156804,FBXO32,-1.0969847
ENSG00000147687,TATDN1,-0.63087964
ENSG00000123908,AGO2,-0.054637253
ENSG00000169398,PTK2,0.22339652
ENSG00000184428,TOP1MT,-1.1037756
ENSG00000014164,ZC3H3,-0.98190707
ENSG00000147813,NAPRT,-2.9039759999999997
ENSG00000173273,TNKS,0.42658827
ENSG00000104219,ZDHHC2,-0.3762105
ENSG00000158941,CCAR2,-2.0957096
ENSG00000147457,CHMP7,-1.5362885
ENSG00000147454,SLC25A37,-1.4325423000000002
ENSG00000042980,ADAM28,0.12924123
ENSG00000120899,PTK2B,-1.6490761000000003
ENSG00000165392,WRN,0.69611824
ENSG00000147526,TACC1,-5.073453400000001
ENSG00000158669,GPAT4,-0.2506169
ENSG00000104365,IKBKB,0.18261770000000002
ENSG00000165102,HGSNAT,0.53778857
ENSG00000164808,SPIDR,2.4333694
ENSG00000137574,TGS1,-2.8792992
ENSG00000254087,LYN,0.48013204
ENSG00000185728,YTHDF3,1.153504
ENSG00000104427,ZC2HC1A,-3.3995867
ENSG00000164951,PDP1,-1.7311177
ENSG00000104341,LAPTM4B,-0.18151581
ENSG00000176853,FAM91A1,-2.0080237000000003
ENSG00000253438,PCAT1,2.251877
ENSG00000132294,EFR3A,0.7813314
ENSG00000184489,PTP4A3,-2.9821286
ENSG00000179832,MROH1,0.11892531
ENSG00000172785,CBWD1,-2.3315197999999997
ENSG00000080298,RFX3,1.8941416000000002
ENSG00000175893,ZDHHC21,-0.614275
ENSG00000155158,TTC39B,0.67185724
ENSG00000173068,BNC2,1.6302444999999999
ENSG00000171843,MLLT3,0.45715955
ENSG00000147894,C9orf72,3.0007873
ENSG00000137101,CD72,-3.0493484
ENSG00000137076,TLN1,-0.26535589
ENSG00000159921,GNE,-0.17004994
ENSG00000137075,RNF38,1.3918661
ENSG00000196092,PAX5,-5.4764
ENSG00000188647,PTAR1,-0.45804104
ENSG00000107372,ZFAND5,-2.3924819999999998
ENSG00000156017,CARNMT1,-0.62760305
ENSG00000106733,NMRK1,-2.1082544
ENSG00000156052,GNAQ,-2.3844752000000002
ENSG00000196781,TLE1,-4.343235
ENSG00000165119,HNRNPK,-2.9873822
ENSG00000135049,AGTPBP1,2.0056338
ENSG00000187764,SEMA4D,1.8264377
ENSG00000148090,AUH,-0.7667717
ENSG00000198000,NOL8,-1.2259978999999999
ENSG00000196312,MFSD14C,0.6653794
ENSG00000136936,XPA,-1.8911488999999997
ENSG00000106789,CORO2A,0.13467337
ENSG00000136891,TEX10,-0.73416066
ENSG00000136826,KLF4,-1.8166696
ENSG00000106771,TMEM245,0.073143855
ENSG00000119321,FKBP15,-1.6758293999999998
ENSG00000119431,HDHD3,-0.33608934
