gene_id,gene_name,log(velocity_gamma)
ENSG00000182463,TSHZ2,-0.5653108
ENSG00000087510,TFAP2C,-4.124586
ENSG00000132819,RBM38,-2.312682
ENSG00000124253,PCK1,-4.4748144
ENSG00000124237,C20orf85,-4.602115
ENSG00000124222,STX16,-3.4916847
ENSG00000101158,NELFCD,-0.68548346
ENSG00000124203,ZNF831,-0.8039225999999999
ENSG00000184402,SS18L1,-1.310856
ENSG00000130703,OSBPL2,-1.6262008999999997
ENSG00000142192,APP,-0.7318222
ENSG00000166265,CYYR1,-2.3759556
ENSG00000154734,ADAMTS1,-3.0598361
ENSG00000156261,CCT8,0.27401364
ENSG00000156299,TIAM1,0.15500776
ENSG00000157554,ERG,-0.07564016
ENSG00000160180,TFF3,-1.4477326000000001
ENSG00000160188,RSPH1,-2.6440082
ENSG00000160294,MCM3AP,-1.8531808
ENSG00000234883,MIR155HG,-0.035720352000000004
ENSG00000154721,JAM2,-1.2268203000000002
ENSG00000142166,IFNAR1,-1.6569026999999998
ENSG00000159128,IFNGR2,-0.8856357
ENSG00000231106,LINC01436,-2.5202432
ENSG00000142197,DOP1B,-1.0229939000000001
ENSG00000159256,MORC3,-1.2393218000000001
ENSG00000142173,COL6A2,-2.1583669999999997
ENSG00000160299,PCNT,-2.6030214
ENSG00000070413,DGCR2,-1.2689128
ENSG00000244486,SCARF2,-5.6145096
ENSG00000100034,PPM1F,-0.8708855
ENSG00000100068,LRP5L,-1.8644756000000002
ENSG00000100154,TTC28,0.59412366
ENSG00000100296,THOC5,-1.4508423000000001
ENSG00000183530,PRR14L,-1.2736812
ENSG00000100079,LGALS2,-3.7977404999999997
ENSG00000100124,ANKRD54,-3.2315445
ENSG00000100201,DDX17,-2.6596658
ENSG00000100221,JOSD1,-1.0815636999999998
ENSG00000100242,SUN2,-1.6737686
ENSG00000196588,MRTFA,0.31509978
ENSG00000100401,RANGAP1,-2.189428
ENSG00000100162,CENPM,-5.418653
ENSG00000100207,TCF20,-0.34398955
ENSG00000189306,RRP7A,-3.5123622
ENSG00000100266,PACSIN2,1.8342445
ENSG00000075275,CELSR1,-2.7933833999999997
ENSG00000196576,PLXNB2,-5.140099
ENSG00000205593,DENND6B,-3.5805839999999995
ENSG00000025708,TYMP,-3.2175665
ENSG00000177989,ODF3B,-1.3786618999999998
ENSG00000187905,LRRC74B,-4.725176
ENSG00000211673,IGLV3-1,-3.9778523
ENSG00000228839,PIK3IP1-AS1,0.44325534
ENSG00000198089,SFI1,-1.3950924
ENSG00000100234,TIMP3,-0.556357
ENSG00000100284,TOM1,0.44693896
ENSG00000100292,HMOX1,-2.407457
ENSG00000221963,APOL6,-1.7189511999999998
ENSG00000100116,GCAT,-1.702103
ENSG00000133477,FAM83F,-2.6828601
ENSG00000100359,SGSM3,-2.3907123
ENSG00000093000,NUP50,-3.887255
ENSG00000128408,RIBC2,-5.928903
ENSG00000077942,FBLN1,-2.2335541
ENSG00000075240,GRAMD4,-2.1425002
ENSG00000170638,TRABD,-1.8547536
ENSG00000125046,SSUH2,-1.581192
ENSG00000144560,VGLL4,-0.6053674
ENSG00000132182,NUP210,-1.4195858000000001
ENSG00000131368,MRPS25,-1.3097253999999998
ENSG00000151789,ZNF385D,-1.1244739
ENSG00000151090,THRB,0.092864394
ENSG00000033867,SLC4A7,-0.14608695
ENSG00000223552,CCR5AS,-0.30131364
ENSG00000012223,LTF,-6.2248410000000005
ENSG00000178038,ALS2CL,-1.9909738000000001
ENSG00000181555,SETD2,-0.20065919
ENSG00000163832,ELP6,-2.2219889999999998
ENSG00000173473,SMARCC1,-0.47757128
ENSG00000164050,PLXNB1,-5.060446700000001
ENSG00000114316,USP4,-1.1519538999999999
ENSG00000176095,IP6K1,-0.7885491
ENSG00000187492,CDHR4,-3.7992404000000004
ENSG00000004838,ZMYND10,-3.2112833999999997
ENSG00000163939,PBRM1,-0.7269566
ENSG00000114904,NEK4,-4.0875243999999995
ENSG00000174844,DNAH12,-0.66885173
ENSG00000163687,DNASE1L3,-3.7130675
ENSG00000168309,FAM107A,-2.3850434
ENSG00000163638,ADAMTS9,-0.414969
ENSG00000151276,MAGI1,-1.0368005999999999
ENSG00000163378,EOGT,-1.6742869999999999
ENSG00000144744,UBA3,-1.6507376
ENSG00000114541,FRMD4B,-0.48555785
ENSG00000163421,PROK2,-3.9534364
ENSG00000169855,ROBO1,0.3073917
ENSG00000114423,CBLB,-1.2944165
ENSG00000091986,CCDC80,-2.5648122000000004
ENSG00000181722,ZBTB20,0.6195206999999999
ENSG00000163430,FSTL1,-3.373014
ENSG00000169087,HSPBAP1,-2.7076967
ENSG00000065534,MYLK,-3.038027
ENSG00000114520,SNX4,-1.4123213
ENSG00000144909,OSBPL11,-1.003651
ENSG00000070476,ZXDC,-0.6716403000000001
ENSG00000179348,GATA2,-3.032151
ENSG00000172780,RAB43,-1.508864
ENSG00000172771,EFCAB12,-3.6805904000000003
ENSG00000004399,PLXND1,-1.306957
ENSG00000240303,ACAD11,-0.81980556
ENSG00000174640,SLCO2A1,-1.2671703
ENSG00000158163,DZIP1L,-4.0949244
ENSG00000051382,PIK3CB,0.33956346
ENSG00000175066,GK5,-1.4849012
ENSG00000175054,ATR,-0.5700098000000001
ENSG00000181804,SLC9A9,0.46002388
ENSG00000152952,PLOD2,-2.3918622000000003
ENSG00000071794,HLTF,-2.9188099999999997
ENSG00000169908,TM4SF1,-4.6621065
ENSG00000206199,ANKUB1,-1.7942668999999998
ENSG00000174946,GPR171,-2.9527018
ENSG00000197415,VEPH1,-4.0020556
ENSG00000118849,RARRES1,-2.8830862
ENSG00000169064,ZBBX,-1.9519567
ENSG00000121858,TNFSF10,-3.7675504999999996
ENSG00000114770,ABCC5,-0.77304137
ENSG00000163898,LIPH,-2.677093
ENSG00000073792,IGF2BP2,-1.163808
ENSG00000163347,CLDN1,-3.129602
ENSG00000127249,ATP13A4,-1.2903613999999999
ENSG00000041802,LSG1,-2.2487638
ENSG00000189058,APOD,-6.8255105
ENSG00000145113,MUC4,-4.451501
ENSG00000061938,TNK2,-2.9339619999999997
ENSG00000071282,LMCD1,-1.7364017
ENSG00000134086,VHL,-2.7756084999999997
ENSG00000114166,KAT2B,-0.9044905000000001
ENSG00000187118,CMC1,-3.3182497000000004
ENSG00000163513,TGFBR2,-0.6698689
ENSG00000076242,MLH1,-1.7351676
ENSG00000144668,ITGA9,0.45622906
ENSG00000008226,DLEC1,-3.8430480000000005
ENSG00000168036,CTNNB1,0.08593108
ENSG00000114857,NKTR,-1.486787
ENSG00000172215,CXCR6,-2.405672
ENSG00000160796,NBEAL2,-2.4755432999999996
ENSG00000173402,DAG1,-2.1793150000000003
ENSG00000012171,SEMA3B,-2.3784400000000003
ENSG00000248487,ABHD14A,-3.2782322999999995
ENSG00000114841,DNAH1,-3.81339
ENSG00000144741,SLC25A26,-2.1712832000000004
ENSG00000163605,PPP4R2,-1.1607598999999997
ENSG00000144810,COL8A1,-1.2508116000000002
ENSG00000181458,TMEM45A,-2.7033843999999996
ENSG00000144802,NFKBIZ,-1.8786641
ENSG00000114455,HHLA2,-3.3509989
ENSG00000163519,TRAT1,-2.2222896
ENSG00000153283,CD96,-0.38349164
ENSG00000144824,PHLDB2,-1.2972318999999999
ENSG00000114529,C3orf52,0.044808105
ENSG00000091972,CD200,-2.7563128
ENSG00000144837,PLA1A,-2.528887
ENSG00000173193,PARP14,-0.7933284
ENSG00000163885,CFAP100,-3.6447144000000002
ENSG00000058262,SEC61A1,-2.0580592
ENSG00000163913,IFT122,-0.17285301
ENSG00000066405,CLDN18,-4.4005413
ENSG00000158258,CLSTN2,-4.4892178
ENSG00000163751,CPA3,-2.1424167
ENSG00000163755,HPS3,-1.4493527
ENSG00000152601,MBNL1,1.3919168
ENSG00000085274,MYNN,-2.2009387
ENSG00000186329,TMEM212,-2.3955755
ENSG00000075420,FNDC3B,1.9074949
ENSG00000169760,NLGN1,0.32773915
ENSG00000163728,TTC14,-2.2757704
ENSG00000114416,FXR1,-0.9514389999999999
ENSG00000176597,B3GNT5,0.2873118
ENSG00000196083,IL1RAP,0.6878408
ENSG00000114315,HES1,-5.781088
ENSG00000159674,SPON2,-3.4355626000000004
ENSG00000109736,MFSD10,-3.6471105
ENSG00000007062,PROM1,0.48303747
ENSG00000169744,LDB2,0.36052138
ENSG00000047662,FAM184B,-1.9015449
ENSG00000109819,PPARGC1A,-0.45152929999999997
ENSG00000047365,ARAP2,0.35928345
ENSG00000072201,LNX1,-1.1000899
ENSG00000171476,HOPX,-4.5107274
ENSG00000145241,CENPC,-1.0592287
ENSG00000132465,JCHAIN,-6.6931167
ENSG00000169435,RASSF6,-3.1766365000000003
ENSG00000163735,CXCL5,-6.4158297
ENSG00000163734,CXCL3,-4.6747055
ENSG00000081041,CXCL2,-6.0059958
ENSG00000169245,CXCL10,-6.312710299999999
ENSG00000138760,SCARB2,-1.2052294
ENSG00000249242,TMEM150C,-1.8404563999999999
ENSG00000138674,SEC31A,-0.28909656
ENSG00000173083,HPSE,-2.7660885
ENSG00000163625,WDFY3,0.41255116
ENSG00000284968,AC093827.4,-2.3525362000000003
ENSG00000152583,SPARCL1,-1.5739573999999998
ENSG00000286618,AC131944.1,-3.0227
ENSG00000138640,FAM13A,0.009763464
ENSG00000163106,HPGDS,-0.8507031999999999
ENSG00000151247,EIF4E,-1.9692518
ENSG00000196616,ADH1B,-2.9769967
ENSG00000164035,EMCN,-1.4198169
ENSG00000205403,CFI,-0.047295187
ENSG00000150961,SEC24D,0.1792581
ENSG00000173376,NDNF,-2.5601952
ENSG00000109452,INPP4B,-0.8185985
ENSG00000164169,PRMT9,-4.2432127
ENSG00000170006,TMEM154,-3.355551
ENSG00000171557,FGG,-2.9033634999999998
ENSG00000170088,TMEM192,-4.327442
ENSG00000109576,AADAT,-4.449144400000001
ENSG00000164120,HPGD,-1.5878732
ENSG00000150625,GPM6A,-0.36039275
ENSG00000154553,PDLIM3,-0.79927945
ENSG00000174227,PIGG,-2.3036368
ENSG00000185619,PCGF3,-2.9889836
ENSG00000206113,CFAP99,-3.7134607
ENSG00000087266,SH3BP2,-2.7697953999999996
ENSG00000109501,WFS1,-4.18464
ENSG00000163993,S100P,-5.1003739999999995
ENSG00000170871,KIAA0232,-0.45551097
ENSG00000004468,CD38,-0.7680945
ENSG00000145147,SLIT2,-0.17147277
ENSG00000078177,N4BP2,-1.6251118
ENSG00000168421,RHOH,-0.47355685
ENSG00000064042,LIMCH1,0.1280163
ENSG00000145246,ATP10D,-0.5518531999999999
ENSG00000157404,KIT,-0.71509314
ENSG00000090989,EXOC1,-1.0483879999999999
ENSG00000084093,REST,-2.534749
ENSG00000181617,FDCSP,-2.8377872
ENSG00000169429,CXCL8,-6.921792999999999
ENSG00000163739,CXCL1,-6.189735400000001
ENSG00000124882,EREG,-0.8883603000000001
ENSG00000109321,AREG,-3.650144
ENSG00000138759,FRAS1,-2.6993477
ENSG00000138772,ANXA3,-2.0682554
ENSG00000249307,LINC01088,-0.6601004
ENSG00000163624,CDS1,-2.117861
ENSG00000029559,IBSP,-2.2120425999999997
ENSG00000118785,SPP1,-4.635624
ENSG00000138641,HERC3,-0.93143296
ENSG00000138722,MMRN1,-1.6980711
ENSG00000184305,CCSER1,0.34647015
ENSG00000138696,BMPR1B,0.6279296999999999
ENSG00000138802,SEC24B,-0.9580513
ENSG00000138688,KIAA1109,-0.58922166
ENSG00000164056,SPRY1,-2.048174
ENSG00000164066,INTU,-2.8215168
ENSG00000251432,LINC02615,-1.0170442
ENSG00000109654,TRIM2,-2.3024162999999995
ENSG00000137462,TLR2,-1.1350014
ENSG00000109472,CPE,-2.9971509999999997
ENSG00000129116,PALLD,-0.88829833
ENSG00000164118,CEP44,-1.76765
ENSG00000151718,WWC2,-0.5126969
ENSG00000168538,TRAPPC11,-1.6402161
ENSG00000173320,STOX2,0.77950895
ENSG00000186352,ANKRD37,-3.915175
ENSG00000206077,ZDHHC11B,-3.9662862000000003
ENSG00000188818,ZDHHC11,-1.0734069
ENSG00000153395,LPCAT1,-1.1184631999999999
ENSG00000150756,ATPSCKMT,-2.423249
ENSG00000039139,DNAH5,-0.82605207
ENSG00000145555,MYO10,-1.9286748
ENSG00000056097,ZFR,-0.685304
ENSG00000152611,CAPSL,-2.7084718
ENSG00000197603,CPLANE1,-2.7213279999999997
ENSG00000113594,LIFR,-1.0122014000000001
ENSG00000164327,RICTOR,0.14928028
ENSG00000250722,SELENOP,-5.025603299999999
ENSG00000287263,AC008875.3,-2.1506193
ENSG00000112972,HMGCS1,-1.1076597
ENSG00000248092,NNT-AS1,-2.7034059
ENSG00000185305,ARL15,1.7817106
ENSG00000164512,ANKRD55,-1.336466
ENSG00000049192,ADAMTS6,-0.5672702
ENSG00000123219,CENPK,-1.968214
ENSG00000249042,AC008771.1,-1.0848026000000002
ENSG00000145687,SSBP2,0.0422807
ENSG00000185261,KIAA0825,1.9661855
ENSG00000129595,EPB41L4A,-1.1310695
ENSG00000171444,MCC,-1.7266854
ENSG00000168944,CEP120,-1.1315079
ENSG00000158987,RAPGEF6,-0.40786433
ENSG00000217128,FNIP1,0.61593246
ENSG00000125347,IRF1,-4.610218
ENSG00000112983,BRD8,-3.3487911
ENSG00000170476,MZB1,-5.087338
ENSG00000249751,ECSCR,-3.304014
ENSG00000164266,SPINK1,-2.500539
ENSG00000113721,PDGFRB,-0.7606375
ENSG00000019582,CD74,-2.918805
ENSG00000113140,SPARC,-3.038296
ENSG00000170271,FAXDC2,-1.2205503999999998
ENSG00000072786,STK10,1.0480179
ENSG00000146067,FAM193B,-1.8134522000000002
ENSG00000113240,CLK4,-2.4525582999999997
ENSG00000169131,ZNF354A,-1.9691787
ENSG00000169045,HNRNPH1,-3.4226348
ENSG00000161055,SCGB3A1,-6.9736032
ENSG00000145495,MARCH6,-0.558226
ENSG00000164236,ANKRD33B,-0.51151985
ENSG00000038382,TRIO,1.5541683000000002
ENSG00000183580,FBXL7,-2.1285548
ENSG00000152582,SPEF2,-1.8579499
ENSG00000168685,IL7R,-1.4038712
ENSG00000145623,OSMR,0.21356046
ENSG00000171522,PTGER4,-3.4747214
ENSG00000112936,C7,-2.5308308999999998
ENSG00000172262,ZNF131,0.20130661
ENSG00000213949,ITGA1,-3.5460901
ENSG00000145649,GZMA,-4.622877
ENSG00000095015,MAP3K1,-0.4150977
ENSG00000130449,ZSWIM6,1.8050380000000001
ENSG00000069020,MAST4,0.35298577
ENSG00000145675,PIK3R1,-1.8515786
ENSG00000145734,BDP1,-1.7127531999999999
ENSG00000157107,FCHO2,-0.36520782
ENSG00000113231,PDE8B,-0.8967040000000001
ENSG00000038427,VCAN,-0.32268873
ENSG00000164199,ADGRV1,0.53654486
ENSG00000281357,ARRDC3-AS1,0.83115095
ENSG00000175745,NR2F1,-4.241358
ENSG00000133302,SLF1,-2.720392
ENSG00000164292,RHOBTB3,-2.4959580000000003
ENSG00000152495,CAMK4,-0.42562371
ENSG00000145779,TNFAIP8,-1.3170853
ENSG00000151304,SRFBP1,-1.4439232
ENSG00000155324,GRAMD2B,0.4544156
ENSG00000197375,SLC22A5,-2.6844046
ENSG00000043143,JADE2,-2.072034
ENSG00000145833,DDX46,-2.4389772
ENSG00000120738,EGR1,-4.6675825
ENSG00000185129,PURA,-2.1334009999999997
ENSG00000131503,ANKHD1,-0.11277003
ENSG00000280780,JAKMIP2-AS1,-3.067325
ENSG00000164265,SCGB3A2,-3.4207082000000004
ENSG00000157510,AFAP1L1,-2.2833189999999997
ENSG00000183111,ARHGEF37,-1.0438091999999999
ENSG00000113263,ITK,-0.3305927
ENSG00000170231,FABP6,-2.5904136
ENSG00000204764,RANBP17,-0.7072238000000001
ENSG00000156427,FGF18,-1.234632
ENSG00000164466,SFXN1,-0.35082015
ENSG00000165671,NSD1,-0.44882503
ENSG00000161021,MAML1,-1.3619217
ENSG00000213316,LTC4S,-3.0175467
ENSG00000165810,BTNL9,-1.3496618
ENSG00000021355,SERPINB1,-4.1430489999999995
ENSG00000170542,SERPINB9,-0.9249427
ENSG00000137266,SLC22A23,-1.4624332
ENSG00000124491,F13A1,-0.90158486
ENSG00000124783,SSR1,-0.8485577
ENSG00000188428,BLOC1S5,-1.9517647
ENSG00000124789,NUP153,-0.34918845
ENSG00000137261,KIAA0319,-2.5771308
ENSG00000111802,TDP2,-1.327358
ENSG00000112308,C6orf62,-2.0270759999999997
ENSG00000180596,HIST1H2BC,-2.2737715
ENSG00000269293,ZSCAN16-AS1,-2.4726397999999996
ENSG00000137331,IER3,-5.0164995
ENSG00000196260,SFTA2,-1.5573065000000001
ENSG00000204438,GPANK1,-2.914257
ENSG00000235663,SAPCD1-AS1,-3.2136352
ENSG00000204371,EHMT2,-2.9958167
ENSG00000213676,ATF6B,-3.5814654999999997
ENSG00000204305,AGER,-2.6632721
ENSG00000196126,HLA-DRB1,-4.9349403
ENSG00000232629,HLA-DQB2,-2.8772627999999996
ENSG00000231389,HLA-DPA1,-5.546319
ENSG00000161904,LEMD2,-2.5876672000000003
ENSG00000137409,MTCH1,-2.4269938
ENSG00000198937,CCDC167,-2.8276021
ENSG00000112561,TFEB,-0.83392775
ENSG00000096088,PGC,-4.683604
ENSG00000164663,USP49,-1.4075828000000001
ENSG00000196284,SUPT3H,-0.15436056
ENSG00000146233,CYP39A1,-2.0582168000000003
ENSG00000069122,ADGRF5,-1.4501568999999999
ENSG00000065308,TRAM2,-1.2013593999999999
ENSG00000244067,GSTA2,-6.0071282
ENSG00000243955,GSTA1,-6.3332486
ENSG00000151914,DST,-0.6608881
ENSG00000146247,PHIP,-1.592698
ENSG00000065833,ME1,-0.36496446
ENSG00000135315,CEP162,-3.444087
ENSG00000112159,MDN1,-0.72241837
ENSG00000132424,PNISR,-2.1958377000000002
ENSG00000085382,HACE1,-1.7767098999999997
ENSG00000272398,CD24,-6.351230999999999
ENSG00000009413,REV3L,0.04770234
ENSG00000010810,FYN,0.5599715999999999
ENSG00000112769,LAMA4,-0.9843696
ENSG00000047936,ROS1,0.7429460999999999
ENSG00000146350,TBC1D32,-1.059281
ENSG00000111897,SERINC1,-1.6014749
ENSG00000093144,ECHDC1,-1.339081
ENSG00000172673,THEMIS,-0.2493333
ENSG00000152894,PTPRK,1.1788156
ENSG00000118523,CCN2,-8.781561
ENSG00000093134,VNN3,-2.2281842
ENSG00000146411,SLC2A12,-1.8323203000000001
ENSG00000118515,SGK1,-3.1059542
ENSG00000112339,HBS1L,-1.3257608
ENSG00000135541,AHI1,-0.9116408000000001
ENSG00000237499,WAKMAR2,1.2679683000000002
ENSG00000135540,NHSL1,0.47657970000000005
ENSG00000131018,SYNE1,-1.7198488999999997
ENSG00000091844,RGS17,-1.9884776999999998
ENSG00000164691,TAGAP,-1.6712599999999997
ENSG00000112096,SOD2,-0.27351427
ENSG00000198719,DLL1,-2.9189024
ENSG00000124535,WRNIP1,-1.7361267
ENSG00000112739,PRPF4B,-0.80378324
ENSG00000095951,HIVEP1,-1.6427561000000002
ENSG00000078401,EDN1,-5.292653
ENSG00000112137,PHACTR1,1.6325468
ENSG00000112149,CD83,-0.68622583
ENSG00000172201,ID4,-4.5462847
ENSG00000204642,HLA-F,-4.2514997
ENSG00000232810,TNF,-1.2237216
ENSG00000204482,LST1,-0.7076665
ENSG00000204389,HSPA1A,-6.769786999999999
ENSG00000243649,CFB,-3.3234562999999993
ENSG00000204287,HLA-DRA,-4.61455
ENSG00000196735,HLA-DQA1,-1.3015602
ENSG00000231500,RPS18,-6.3946559999999995
ENSG00000204220,PFDN6,-3.7602022000000006
ENSG00000096433,ITPR3,-0.9403111999999999
ENSG00000064999,ANKS1A,-0.015316361
ENSG00000112078,KCTD20,0.38008225
ENSG00000164530,PI16,-1.1109796
ENSG00000024048,UBR2,-0.31575679999999995
ENSG00000112659,CUL9,-3.0291677000000004
ENSG00000170734,POLH,-0.9258633
ENSG00000112715,VEGFA,-5.964236
ENSG00000137269,LRRC1,-4.0511312
ENSG00000119900,OGFRL1,-1.2579538000000001
ENSG00000135297,MTO1,-0.9202739999999999
ENSG00000156535,CD109,-2.0377536
ENSG00000196586,MYO6,-1.7546448000000001
ENSG00000135318,NT5E,-5.558633
ENSG00000188994,ZNF292,-0.7292378
ENSG00000146281,PM20D2,-2.929066
ENSG00000057657,PRDM1,-1.9299446
ENSG00000112320,SOBP,-0.779632
ENSG00000118690,ARMC2,-0.7753419
ENSG00000198523,PLN,-3.5976236000000004
ENSG00000152661,GJA1,-5.7983894
ENSG00000196569,LAMA2,0.5026502
ENSG00000287413,AL449363.2,-1.6983304
ENSG00000118513,MYB,-1.9671506
ENSG00000203734,ECT2L,-2.0641005
ENSG00000112414,ADGRG6,-2.7949514
ENSG00000232618,AL355304.1,-0.84717375
ENSG00000118492,ADGB,-1.9297022000000001
ENSG00000131016,AKAP12,-0.052606538
ENSG00000120262,CCDC170,-2.3767869999999998
ENSG00000175048,ZDHHC14,0.88435626
ENSG00000130338,TULP4,-1.3007316999999998
ENSG00000146433,TMEM181,-0.26515266
ENSG00000285159,AL627422.2,-2.0114236
ENSG00000146457,WTAP,-2.1174676
ENSG00000197081,IGF2R,0.53729117
ENSG00000112486,CCR6,-2.0716858
ENSG00000164880,INTS1,-3.8068206
ENSG00000075624,ACTB,-4.527245
ENSG00000106541,AGR2,-4.8153977
ENSG00000173467,AGR3,-3.8583328999999997
ENSG00000105849,TWISTNB,-2.5739992000000003
ENSG00000136237,RAPGEF5,-1.4531323999999999
ENSG00000070882,OSBPL3,0.07598684
ENSG00000106483,SFRP4,-4.3697243
ENSG00000227191,TRGC2,-3.5428026
ENSG00000211689,TRGC1,-3.9210252999999997
ENSG00000106571,GLI3,-0.8967129
ENSG00000106603,COA1,-0.42142138
ENSG00000015676,NUDCD3,-0.89411736
ENSG00000146674,IGFBP3,-6.157636
ENSG00000173041,ZNF680,-1.5314835
ENSG00000179406,LINC00174,0.041324224
ENSG00000009954,BAZ1B,-2.0812209999999998
ENSG00000127946,HIP1,1.055887
ENSG00000127952,STYXL1,-5.233393700000001
ENSG00000146707,POMZP3,-1.5224744
ENSG00000214293,APTR,-0.045736056
ENSG00000186472,PCLO,-0.71193427
ENSG00000170381,SEMA3E,-1.6450721000000001
ENSG00000004799,PDK4,-0.9770332
ENSG00000284707,AC079781.5,0.81344104
ENSG00000205356,TECPR1,-1.6871345000000002
ENSG00000106258,CYP3A5,-0.82545215
ENSG00000160862,AZGP1,-3.5669777000000003
ENSG00000146830,GIGYF1,-4.5507092
ENSG00000164815,ORC5,-1.8193065
ENSG00000185055,EFCAB10,-3.4112489999999998
ENSG00000091136,LAMB1,-0.09525468
ENSG00000008311,AASS,-3.9660723
ENSG00000128567,PODXL,-2.0505567
ENSG00000182158,CREB3L2,-0.21585628
ENSG00000105939,ZC3HAV1,-0.5185343
ENSG00000059378,PARP12,-1.2492853000000002
ENSG00000006459,KDM7A,-1.1047685
ENSG00000106462,EZH2,-0.3054505
ENSG00000106538,RARRES2,-4.621353
ENSG00000106617,PRKAG2,-3.0627560000000003
ENSG00000117868,ESYT2,-0.46853215
ENSG00000106018,VIPR2,-3.6079434999999997
ENSG00000164828,SUN1,0.062345587
ENSG00000106263,EIF3B,-1.6233087
ENSG00000146555,SDK1,1.8541749
ENSG00000164916,FOXK1,-0.964938
ENSG00000106346,USP42,-1.3034291999999998
ENSG00000106443,PHF14,-1.1354812
ENSG00000048052,HDAC9,0.6252286
ENSG00000105877,DNAH11,-0.45284554
ENSG00000136244,IL6,-4.9842477
ENSG00000122550,KLHL7,-1.0183022
ENSG00000180354,MTURN,-1.5622573999999998
ENSG00000180233,ZNRF2,-0.09145273
ENSG00000240583,AQP1,-3.6937580000000003
ENSG00000106341,PPP1R17,-0.8631627000000001
ENSG00000281103,TRG-AS1,-1.8489662
ENSG00000132434,LANCL2,-1.1132882
ENSG00000189143,CLDN4,-4.8607807
ENSG00000049540,ELN,-0.15378392
ENSG00000127948,POR,-0.9372594999999999
ENSG00000106211,HSPB1,-3.306394
ENSG00000243566,UPK3B,-7.972544
ENSG00000187257,RSBN1L,-1.5557653
ENSG00000135218,CD36,-1.8834317999999999
ENSG00000105792,CFAP69,-2.0970857
ENSG00000164692,COL1A2,-2.016798
ENSG00000241685,ARPC1A,-2.3110707
ENSG00000106333,PCOLCE,-4.483159
ENSG00000087087,SRRT,-1.6399613999999998
ENSG00000106366,SERPINE1,-0.20874955
ENSG00000237513,AC007384.1,1.1459523
ENSG00000135249,RINT1,-2.3242292
ENSG00000128536,CDHR3,-0.63780874
ENSG00000105971,CAV2,-2.9938731
ENSG00000105974,CAV1,-2.8442867
ENSG00000071243,ING3,-1.7650763999999999
ENSG00000233559,LINC00513,2.037054
ENSG00000155530,LRGUK,-2.0133799999999997
ENSG00000172331,BPGM,-2.970298
ENSG00000122786,CALD1,0.80259705
ENSG00000105948,TTC26,-5.087351
ENSG00000157741,UBN2,-1.4722893999999997
ENSG00000211751,TRBC1,-4.62964
ENSG00000211772,TRBC2,-4.654042700000001
ENSG00000159763,PIP,-5.6099120000000005
ENSG00000106479,ZNF862,-1.0888156
ENSG00000242258,LINC00996,-1.1217788
ENSG00000126870,WDR60,-2.5508916
ENSG00000275342,PRAG1,0.6297969
ENSG00000164733,CTSB,-1.3559197
ENSG00000129422,MTUS1,-1.7742228999999998
ENSG00000134020,PEBP4,-1.4945786
ENSG00000173530,TNFRSF10D,-1.1444653999999999
ENSG00000120885,CLU,-4.780130000000001
ENSG00000197892,KIF13B,0.89256287
ENSG00000120875,DUSP4,-6.4367743
ENSG00000156675,RAB11FIP1,-1.0177228
ENSG00000175324,LSM1,-3.3458617
ENSG00000077782,FGFR1,-1.7827232
ENSG00000104368,PLAT,-0.9107816999999999
ENSG00000168300,PCMTD1,-1.0508303999999997
ENSG00000047249,ATP6V1H,-0.6650751
ENSG00000164684,ZNF704,-1.4312948
ENSG00000170323,FABP4,-1.8917918000000002
ENSG00000246662,LINC00535,-0.23318727
ENSG00000164949,GEM,-1.2943033000000002
ENSG00000164938,TP53INP1,-2.0745907
ENSG00000164933,SLC25A32,-0.9219254000000001
ENSG00000154188,ANGPT1,-1.4983761
ENSG00000120526,NUDCD1,-1.7033448
ENSG00000104447,TRPS1,0.5119459
ENSG00000164754,RAD21,-2.282804
ENSG00000156804,FBXO32,-3.0222368
ENSG00000164983,TMEM65,-0.37589693
ENSG00000104419,NDRG1,-1.9124709999999998
ENSG00000171045,TSNARE1,-0.46907994
ENSG00000283992,SLURP2,-1.6195765
ENSG00000155189,AGPAT5,-2.65659
ENSG00000171711,DEFB4A,-3.9678571000000002
ENSG00000173273,TNKS,0.10897971
ENSG00000003989,SLC7A2,-2.8170447
ENSG00000104611,SH2D4A,-1.582337
ENSG00000175445,LPL,-3.96644
ENSG00000168484,SFTPC,-1.4068345
ENSG00000008853,RHOBTB2,-3.8764098
ENSG00000147454,SLC25A37,-2.1147838
ENSG00000120899,PTK2B,0.23421702
ENSG00000157168,NRG1,1.7953974999999998
ENSG00000131203,IDO1,-2.9299784
ENSG00000104365,IKBKB,-0.80501556
ENSG00000078668,VDAC3,-1.7710022
ENSG00000168172,HOOK3,-0.14238095
ENSG00000147573,TRIM55,-5.655196
ENSG00000046889,PREX2,-2.9546
ENSG00000164749,HNF4G,-2.256653
ENSG00000164953,TMEM67,-1.7549743999999998
ENSG00000175895,PLEKHF2,-2.5336514
ENSG00000177459,ERICH5,-6.623356299999999
ENSG00000253320,AZIN1-AS1,-0.08602966
ENSG00000155792,DEPTOR,-1.1016808999999999
ENSG00000132294,EFR3A,-0.8065783000000001
ENSG00000167653,PSCA,-6.2690325
ENSG00000158106,RHPN1,-5.2665253
ENSG00000181085,MAPK15,-4.6874824
ENSG00000288096,AC109322.2,-2.9709032000000004
