<<<<<<< HEAD
,gene_id,log(estimated_mean donor-bond and acceptor-bond half-life time [min])
7972,ENSG00000198478,2.1668820796879955
7973,ENSG00000198482,1.2050011025947365
7974,ENSG00000198492,1.899751701587465
7975,ENSG00000198496,2.360077333407232
7976,ENSG00000198498,0.5387842904709237
7977,ENSG00000198517,2.396039533273444
7978,ENSG00000198522,1.0965641342069883
7979,ENSG00000198538,0.4412991882170013
7980,ENSG00000198546,3.09372126189982
7981,ENSG00000198551,3.539609920285447
7982,ENSG00000198554,-0.2339113429912889
7983,ENSG00000198561,-0.49380413242245536
7984,ENSG00000198563,2.060848227614103
7985,ENSG00000198586,0.6002169675462762
7986,ENSG00000198589,1.4063038796505931
7987,ENSG00000198590,0.4289367386467689
7988,ENSG00000198604,0.45714754882995157
7989,ENSG00000198612,2.1051794988284707
7990,ENSG00000198625,0.7103684520797597
7991,ENSG00000198626,0.9452281124287271
7992,ENSG00000198646,1.0792284953403644
7993,ENSG00000198663,4.121555289208513
7994,ENSG00000198668,1.7524983104145129
7995,ENSG00000198677,2.2035536853580875
7996,ENSG00000198681,2.5639566489451293
7997,ENSG00000198689,0.5007119625482139
7998,ENSG00000198690,1.788516624782488
7999,ENSG00000198700,3.769777454733694
8000,ENSG00000198707,2.024049470234571
8001,ENSG00000198715,3.378450975986706
8002,ENSG00000198720,3.824708787580672
8003,ENSG00000198721,4.305772569081064
8004,ENSG00000198722,2.488314711932475
8005,ENSG00000198728,2.470659606033162
8006,ENSG00000198730,1.0015055763727903
8007,ENSG00000198736,2.5247086040033153
8008,ENSG00000198740,3.101586454656238
8009,ENSG00000198742,1.07239951100095
8010,ENSG00000198743,3.8054575145480904
8011,ENSG00000198746,1.756388735847092
8012,ENSG00000198752,2.159758727756543
8013,ENSG00000198755,3.380189386495749
8014,ENSG00000198756,0.8254897571569773
8015,ENSG00000198771,2.8259078500424972
8016,ENSG00000198791,1.502632992386116
8017,ENSG00000198793,0.42124763635880563
8018,ENSG00000198795,2.1660212950684654
8019,ENSG00000198799,0.8449173397003755
8020,ENSG00000198805,1.9548127662472776
8021,ENSG00000198815,2.2112025632958576
8022,ENSG00000198818,1.680625570982944
8023,ENSG00000198824,1.3305990770548293
8024,ENSG00000198825,1.0700472799114793
8025,ENSG00000198826,-0.4319843460794015
8026,ENSG00000198830,2.2962269449804595
8027,ENSG00000198833,1.2642471788997516
8028,ENSG00000198836,1.186278534887877
8029,ENSG00000198837,3.200536436029093
8030,ENSG00000198839,0.6422366976767305
8031,ENSG00000198843,3.6582361198154545
8032,ENSG00000198853,2.2047597653746798
8033,ENSG00000198856,3.4739927137585838
8034,ENSG00000198858,3.9719402336094394
8035,ENSG00000198860,3.2214848738152355
8036,ENSG00000198862,0.7590273621311837
8037,ENSG00000198863,1.6028596537440318
8038,ENSG00000198874,0.6013006613841075
8039,ENSG00000198876,0.6402561710512285
8040,ENSG00000198887,0.5286980803211064
8041,ENSG00000198892,2.303053491419693
8042,ENSG00000198894,1.8083701461744701
8043,ENSG00000198898,0.7677904175258266
8044,ENSG00000198900,0.55301760760146
8045,ENSG00000198901,2.624470051248122
8046,ENSG00000198909,1.9246029879176825
8047,ENSG00000198911,2.574383895681091
8048,ENSG00000198912,2.008801860333003
8049,ENSG00000198917,2.7199263370427906
8050,ENSG00000198918,2.3466396486140257
8051,ENSG00000198920,1.178862692938236
8052,ENSG00000198924,3.358132448681493
8053,ENSG00000198925,2.213881547458408
8054,ENSG00000198930,4.050814311264593
8055,ENSG00000198931,4.327022850481171
8056,ENSG00000198937,2.0864960585561905
8057,ENSG00000198952,1.2339460544736403
8058,ENSG00000198954,0.18329332019311387
8059,ENSG00000198960,3.2968470247092796
8060,ENSG00000198961,0.9903750387976314
8061,ENSG00000198964,1.8003932991921758
8062,ENSG00000203546,0.5526417796622037
8063,ENSG00000203618,4.237779558404461
8064,ENSG00000203666,0.7337856922405978
8065,ENSG00000203667,2.661781484902227
8066,ENSG00000203705,1.0665785012393207
8067,ENSG00000203760,3.841328789010517
8068,ENSG00000203761,1.4628176455082174
8069,ENSG00000203791,4.298578898948478
8070,ENSG00000203799,3.5758913753636135
8071,ENSG00000203804,0.6429826730947441
8072,ENSG00000203805,2.333566796080973
8073,ENSG00000203872,2.6819351357373598
8074,ENSG00000203875,2.0069103270938395
8075,ENSG00000203879,3.6589976137850075
8076,ENSG00000203896,4.053816938167302
8077,ENSG00000203993,3.4735857493669973
8078,ENSG00000203995,2.3086620126649007
8079,ENSG00000204060,2.265770168693511
8080,ENSG00000204070,2.1448684386090906
8081,ENSG00000204084,1.6073400343263902
8082,ENSG00000204104,-0.14592614994072156
8083,ENSG00000204120,0.8482681861000725
8084,ENSG00000204130,0.20666366421286536
8085,ENSG00000204138,0.850575718219315
8086,ENSG00000204147,1.7206295523641855
8087,ENSG00000204149,0.9535032235509421
8088,ENSG00000204152,0.8311421578303909
8089,ENSG00000204160,2.3949001503388687
8090,ENSG00000204161,4.646055124265491
8091,ENSG00000204172,4.822535878168431
8092,ENSG00000204177,2.264126456060588
8093,ENSG00000204178,1.4931009908921125
8094,ENSG00000204209,2.8278432746283344
8095,ENSG00000204217,1.4760794645264592
8096,ENSG00000204220,2.619769054632133
8097,ENSG00000204227,2.20639767854523
8098,ENSG00000204228,1.2515540025639025
8099,ENSG00000204231,2.098997565100021
8100,ENSG00000204237,4.398524657415198
8101,ENSG00000204248,1.6481150100836832
8102,ENSG00000204256,1.6823639002278585
8103,ENSG00000204271,4.098128549826227
8104,ENSG00000204291,2.444876080186656
8105,ENSG00000204304,3.251615069788725
8106,ENSG00000204305,2.9211418926610917
8107,ENSG00000204308,2.376445815641204
8108,ENSG00000204310,2.7627147330115585
8109,ENSG00000204314,4.25671647714081
8110,ENSG00000204315,1.8811468359514663
8111,ENSG00000204316,2.8419820029297873
8112,ENSG00000204344,4.335035474514861
8113,ENSG00000204348,2.9407587786334
8114,ENSG00000204351,2.8448012929945254
8115,ENSG00000204356,1.993113296661273
8116,ENSG00000204370,1.1037491969746938
8117,ENSG00000204371,2.825777240914239
8118,ENSG00000204386,2.3912925553387594
8119,ENSG00000204387,2.8064378318475707
8120,ENSG00000204392,2.3690159336104495
8121,ENSG00000204394,3.5466067209762127
8122,ENSG00000204396,2.0972048020034104
8123,ENSG00000204410,3.3894977684129683
8124,ENSG00000204422,2.4556173736587334
8125,ENSG00000204427,2.41419659897939
8126,ENSG00000204434,-0.3727107891756462
8127,ENSG00000204435,2.71912321638996
8128,ENSG00000204438,1.416927895686927
8129,ENSG00000204444,2.745083937496813
8130,ENSG00000204463,2.2827240131807525
8131,ENSG00000204469,2.5719435996908855
8132,ENSG00000204498,2.4815561757539326
8133,ENSG00000204516,3.1640302250508268
8134,ENSG00000204519,2.1096052474878175
8135,ENSG00000204520,2.4763325155612
8136,ENSG00000204524,1.7709092708409215
8137,ENSG00000204525,6.862960591857522
8138,ENSG00000204536,4.090079985429329
8139,ENSG00000204560,1.838152123032723
8140,ENSG00000204564,3.3888896649437648
8141,ENSG00000204568,0.6354211353921696
8142,ENSG00000204569,1.5946993594015624
8143,ENSG00000204574,1.5036328926321343
8144,ENSG00000204576,2.369271874006466
8145,ENSG00000204580,3.297986000695871
8146,ENSG00000204590,3.0603545067199516
8147,ENSG00000204592,2.864680756432101
8148,ENSG00000204599,1.6390732918753732
8149,ENSG00000204604,1.9732219512218871
8150,ENSG00000204611,2.860030331512029
8151,ENSG00000204619,2.740765796369043
8152,ENSG00000204628,3.689884499848989
8153,ENSG00000204673,3.4065076805062513
8154,ENSG00000204710,4.107110930436795
8155,ENSG00000204713,1.8616010294278496
8156,ENSG00000204822,2.9200566304227067
8157,ENSG00000204842,1.2832202414355105
8158,ENSG00000204843,2.581591421759715
8159,ENSG00000204856,-0.31603220363180073
8160,ENSG00000204859,3.1849070620245135
8161,ENSG00000204899,1.7846150583239668
8162,ENSG00000204922,2.923104309657044
8163,ENSG00000204923,1.7511612098554836
8164,ENSG00000204946,1.7500465728794619
8165,ENSG00000204947,1.1458030985240855
8166,ENSG00000204954,3.936942351275273
8167,ENSG00000204977,2.4892920003225147
8168,ENSG00000205060,1.0893673733559022
8169,ENSG00000205084,3.035904133419338
8170,ENSG00000205085,2.8294956948365257
8171,ENSG00000205111,-0.6648364918900372
8172,ENSG00000205155,2.972146126622638
8173,ENSG00000205189,-0.8593454915271624
8174,ENSG00000205208,3.0762130115577655
8175,ENSG00000205213,1.31748386380138
8176,ENSG00000205220,3.359335565448082
8177,ENSG00000205250,2.800578104133382
8178,ENSG00000205268,1.101649580892118
8179,ENSG00000205302,0.49751422825960906
8180,ENSG00000205307,3.4464810539099964
8181,ENSG00000205323,0.36185255167549274
8182,ENSG00000205339,0.05713100907819715
8183,ENSG00000205352,1.8850509677537515
8184,ENSG00000205464,1.9808296533814256
8185,ENSG00000205485,2.842083288018286
8186,ENSG00000205531,1.6243931476224411
8187,ENSG00000205534,1.8028344429438181
8188,ENSG00000205542,2.343602476012658
8189,ENSG00000205544,4.104395329781953
8190,ENSG00000205560,3.104565668485244
8191,ENSG00000205581,3.5469468558882395
8192,ENSG00000205592,3.556625013671462
8193,ENSG00000205611,2.5045915239159107
8194,ENSG00000205628,3.436937240194979
8195,ENSG00000205629,0.6885823624681711
8196,ENSG00000205659,0.9762238751097289
8197,ENSG00000205664,2.6647165320747375
8198,ENSG00000205683,0.29959847094445385
8199,ENSG00000205707,3.3760850608669934
8200,ENSG00000205726,0.3579710229350439
8201,ENSG00000205758,1.500169306911453
8202,ENSG00000205765,1.479357062135784
8203,ENSG00000205853,1.7919641932704498
8204,ENSG00000205903,2.599335274008316
8205,ENSG00000205937,1.7900900147794032
8206,ENSG00000205981,3.452787736167231
8207,ENSG00000206053,2.037312834990649
8208,ENSG00000206418,1.5097293395627491
8209,ENSG00000206527,3.5440058388720566
8210,ENSG00000206535,2.1462736781596363
8211,ENSG00000206560,-0.3967368505510986
8212,ENSG00000206562,0.8245222670069733
8213,ENSG00000211450,2.5029125003210053
8214,ENSG00000211455,1.4948798249706816
8215,ENSG00000211456,1.4599150258290274
8216,ENSG00000211460,1.8486854910122448
8217,ENSG00000211584,3.5604734529232784
8218,ENSG00000212694,2.974259368881356
8219,ENSG00000213024,2.317495695148032
8220,ENSG00000213047,1.3486030920467906
8221,ENSG00000213064,1.183340203945051
8222,ENSG00000213066,1.8850367300110271
8223,ENSG00000213079,0.4927678569698799
8224,ENSG00000213096,1.4228978874637839
8225,ENSG00000213123,2.792540007140541
8226,ENSG00000213160,1.7327509263075715
8227,ENSG00000213185,2.084968734121192
8228,ENSG00000213186,1.6717101972417694
8229,ENSG00000213190,2.082685172289467
8230,ENSG00000213199,3.032492670041327
8231,ENSG00000213221,2.9172895271131143
8232,ENSG00000213240,2.2702827052356405
8233,ENSG00000213246,1.4029417758828837
8234,ENSG00000213281,0.7842856553682398
8235,ENSG00000213337,2.516213578947407
8236,ENSG00000213339,3.8514852821163648
8237,ENSG00000213341,0.48273787365873794
8238,ENSG00000213347,3.640443588111001
8239,ENSG00000213380,2.479191548196324
8240,ENSG00000213390,3.238802260812346
8241,ENSG00000213401,2.507018141410229
8242,ENSG00000213420,1.4124516468345332
8243,ENSG00000213445,2.6379883214772684
8244,ENSG00000213462,3.846927770924808
8245,ENSG00000213468,6.332552359245311
8246,ENSG00000213516,1.8468301349332747
8247,ENSG00000213523,2.13647283567809
8248,ENSG00000213551,1.0812262478690444
8249,ENSG00000213563,2.8067335174710126
8250,ENSG00000213585,2.2585500596806782
8251,ENSG00000213588,2.15772297883326
8252,ENSG00000213593,2.5255409290128816
8253,ENSG00000213614,2.3565008600140875
8254,ENSG00000213619,2.3062461017750233
8255,ENSG00000213625,2.6773798130087005
8256,ENSG00000213626,0.9563149968907493
8257,ENSG00000213639,1.1400246692251579
8258,ENSG00000213654,3.5189138918577694
8259,ENSG00000213658,3.091531297811803
8260,ENSG00000213672,2.39311255337617
8261,ENSG00000213676,3.0954756815184217
8262,ENSG00000213699,2.2920680484292584
8263,ENSG00000213719,1.8586288104198618
8264,ENSG00000213722,2.7469477736857457
8265,ENSG00000213741,1.4110466970604092
8266,ENSG00000213762,1.655441925118984
8267,ENSG00000213780,1.6371386937766907
8268,ENSG00000213782,-0.13382026468781236
8269,ENSG00000213793,1.727069463958743
8270,ENSG00000213799,1.69241569875861
8271,ENSG00000213801,2.976321503952982
8272,ENSG00000213865,1.9175510646952734
8273,ENSG00000213918,6.108005479872272
8274,ENSG00000213920,2.9903811850888533
8275,ENSG00000213923,2.886563764077909
8276,ENSG00000213928,2.8825386771965467
8277,ENSG00000213930,3.3824595351461464
8278,ENSG00000213931,0.9349866836363648
8279,ENSG00000213934,3.4481743116329064
8280,ENSG00000213965,2.2491655906071655
8281,ENSG00000213977,2.7650129862938724
8282,ENSG00000213983,3.1855489383087248
8283,ENSG00000213995,2.832782153841181
8284,ENSG00000214013,3.9778510938734817
8285,ENSG00000214021,3.7515853783645388
8286,ENSG00000214046,1.8379199636030126
8287,ENSG00000214049,3.1296974289189943
8288,ENSG00000214087,3.210497796178378
8289,ENSG00000214113,2.3697913643360526
8290,ENSG00000214135,1.620647803798336
8291,ENSG00000214160,3.2990630925828235
8292,ENSG00000214174,3.1926043141049822
8293,ENSG00000214176,2.071936439961384
8294,ENSG00000214193,2.402584518782221
8295,ENSG00000214194,3.274794605269084
8296,ENSG00000214212,0.48056106938700927
8297,ENSG00000214253,2.632809669852103
8298,ENSG00000214279,2.4996216367974773
8299,ENSG00000214293,1.6572710225190541
8300,ENSG00000214331,0.6189725540949765
8301,ENSG00000214367,0.8812467704615186
8302,ENSG00000214401,2.7837447029036553
8303,ENSG00000214413,3.8408785643832353
8304,ENSG00000214435,0.9109590695149903
8305,ENSG00000214517,1.6239956650441438
8306,ENSG00000214548,0.9909505777877822
8307,ENSG00000214575,1.8578220299714876
8308,ENSG00000214654,-0.14907289785674965
8309,ENSG00000214655,2.572935648010563
8310,ENSG00000214706,3.073663917573305
8311,ENSG00000214736,4.572480830874802
8312,ENSG00000214753,1.244524484286735
8313,ENSG00000214765,0.9300811871867051
8314,ENSG00000214783,2.3346592497310663
8315,ENSG00000214826,2.378021974548558
8316,ENSG00000214837,2.0632202763391656
8317,ENSG00000214855,2.971721900930754
8318,ENSG00000214941,5.0349390165426176
8319,ENSG00000215012,4.01209014714395
8320,ENSG00000215021,3.2207213712025293
8321,ENSG00000215022,1.641709595379748
8322,ENSG00000215041,3.1874020964214034
8323,ENSG00000215067,2.5474503202403294
8324,ENSG00000215068,2.4276347451168494
8325,ENSG00000215114,1.863028447380314
8326,ENSG00000215154,3.5919339968017314
8327,ENSG00000215190,0.708845396811777
8328,ENSG00000215193,2.5617375887683553
8329,ENSG00000215241,3.5372271356288034
8330,ENSG00000215271,3.6069732994587427
8331,ENSG00000215301,1.4689324898638314
8332,ENSG00000215305,3.8042652180105865
8333,ENSG00000215417,2.2320711821529597
8334,ENSG00000215421,2.6316481619051153
8335,ENSG00000215447,3.0327672617847847
8336,ENSG00000215472,3.849514390311323
8337,ENSG00000215529,0.5470522017693409
8338,ENSG00000215548,4.313887346479493
8339,ENSG00000215712,1.5923707768288689
8340,ENSG00000215717,1.7681035418161486
8341,ENSG00000215769,0.6888878611914732
8342,ENSG00000215837,1.5412048480035765
8343,ENSG00000215908,2.606072441316704
8344,ENSG00000216490,2.5096115896048303
8345,ENSG00000217128,1.429254297305858
8346,ENSG00000217555,3.7421233153347764
8347,ENSG00000217576,0.46617546941575966
8348,ENSG00000217930,3.1176759314418407
8349,ENSG00000218739,3.1436773115037884
8350,ENSG00000219200,3.4290752913170235
8351,ENSG00000219481,2.9370379915669154
8352,ENSG00000219545,0.7567616981543123
8353,ENSG00000219665,2.585504382260924
8354,ENSG00000219891,2.044967118341916
8355,ENSG00000220205,3.244955098922837
8356,ENSG00000220804,0.9164426730758661
8357,ENSG00000221823,0.8710599797430414
8358,ENSG00000221829,2.801332058226598
8359,ENSG00000221838,2.6557418142748506
8360,ENSG00000221867,2.6167275747165277
8361,ENSG00000221874,1.83262313041434
8362,ENSG00000221890,2.9246728820562624
8363,ENSG00000221914,1.9447905657908882
8364,ENSG00000221968,3.1462832255650204
8365,ENSG00000221978,2.6445775037637893
8366,ENSG00000221983,4.666655843020578
8367,ENSG00000221988,2.6647429655928514
8368,ENSG00000221994,1.9673783911765466
8369,ENSG00000222004,1.4533881403537445
8370,ENSG00000222011,1.2198023553672366
8371,ENSG00000222041,3.5384829240722184
8372,ENSG00000223403,2.313085592006419
8373,ENSG00000223473,3.150755832281179
8374,ENSG00000223482,5.3754854277933894
8375,ENSG00000223501,2.923242156796026
8376,ENSG00000223508,2.922304177166851
8377,ENSG00000223546,2.238227541493543
8378,ENSG00000223552,1.6479393534453464
8379,ENSG00000223662,1.1941046047869848
8380,ENSG00000223692,1.446658235544919
8381,ENSG00000223705,2.7921615772961137
8382,ENSG00000223725,1.4554382606609937
8383,ENSG00000223745,3.07641701800563
8384,ENSG00000223756,3.024852164159744
8385,ENSG00000223837,2.7780741982608226
8386,ENSG00000223959,0.9851236532220694
8387,ENSG00000224032,0.8964290822579228
8388,ENSG00000224034,1.1427023527723432
8389,ENSG00000224046,2.3008921379625846
8390,ENSG00000224051,2.547661769912522
8391,ENSG00000224093,0.7817473409118627
8392,ENSG00000224141,3.3610233890771672
8393,ENSG00000224184,2.788591419055542
8394,ENSG00000224186,2.5742396955283473
8395,ENSG00000224271,1.4962628441938437
8396,ENSG00000224420,2.2322996171122327
8397,ENSG00000224470,2.02054948776974
8398,ENSG00000224597,4.282502860421548
8399,ENSG00000224616,2.1760795472580488
8400,ENSG00000224638,1.6413801231493947
8401,ENSG00000224652,2.912193536552815
8402,ENSG00000224699,1.946925297081186
8403,ENSG00000224778,-0.1252800097578253
8404,ENSG00000224870,3.541634184784183
8405,ENSG00000224877,4.2296310052494634
8406,ENSG00000224914,0.7773823328669348
8407,ENSG00000224916,3.109786198225785
8408,ENSG00000225062,2.2097865068588507
8409,ENSG00000225180,3.1532337280326814
8410,ENSG00000225190,2.370515963342787
8411,ENSG00000225264,3.842441099492655
8412,ENSG00000225377,2.3607349989780384
8413,ENSG00000225470,2.502972518632757
8414,ENSG00000225546,2.642428068447194
8415,ENSG00000225648,1.7688335230887893
8416,ENSG00000225697,3.7688414090384357
8417,ENSG00000225733,3.1678017219110974
8418,ENSG00000225746,0.6678373340047531
8419,ENSG00000225778,1.827307204519028
8420,ENSG00000225791,1.9650855207301041
8421,ENSG00000225793,1.8172488661721165
8422,ENSG00000225828,3.7934145987723986
8423,ENSG00000225830,1.5480073881853886
8424,ENSG00000225857,2.5404693678155796
8425,ENSG00000225921,0.9053093255144155
8426,ENSG00000225973,3.3397225998780926
8427,ENSG00000226002,-0.8174793656326549
8428,ENSG00000226057,2.5973094669109122
8429,ENSG00000226149,1.7038731259880722
8430,ENSG00000226210,3.1016277825999365
8431,ENSG00000226232,2.0654729181160816
8432,ENSG00000226314,2.3102947712047883
8433,ENSG00000226419,1.8657460841252043
8434,ENSG00000226688,4.965834477509255
8435,ENSG00000226696,2.3923415130672097
8436,ENSG00000226751,3.284046586473143
8437,ENSG00000226752,2.6198265342227325
8438,ENSG00000226763,1.2118952251936028
8439,ENSG00000226853,2.2099988734313696
8440,ENSG00000226950,3.330488374525315
8441,ENSG00000227057,2.297696330528555
8442,ENSG00000227124,1.8090037861949444
8443,ENSG00000227232,3.1772777405351236
8444,ENSG00000227345,1.397042556409976
8445,ENSG00000227372,2.5878327660844556
8446,ENSG00000227500,3.135904386245134
8447,ENSG00000227533,1.498362227281265
8448,ENSG00000227671,3.4559141796377344
8449,ENSG00000227674,3.2942477450850403
8450,ENSG00000227706,2.003593036701501
8451,ENSG00000227740,1.1134368643129209
8452,ENSG00000227932,4.634687006252124
8453,ENSG00000227953,2.2167037261092077
8454,ENSG00000227963,1.2930746835801836
8455,ENSG00000228043,1.5345452179392094
8456,ENSG00000228144,2.201164424750369
8457,ENSG00000228203,2.9116136960795993
8458,ENSG00000228265,1.6743982126337966
8459,ENSG00000228300,3.0495772602744156
8460,ENSG00000228315,2.2531764617790153
8461,ENSG00000228327,-0.2813349636272751
8462,ENSG00000228409,1.1872085952918432
8463,ENSG00000228436,2.399052066444083
8464,ENSG00000228463,1.774443954563292
8465,ENSG00000228474,3.652049132566916
8466,ENSG00000228506,1.7491422290859082
8467,ENSG00000228649,0.13296182790248307
8468,ENSG00000228716,0.9410654644927094
8469,ENSG00000228727,2.742741019038399
8470,ENSG00000228782,2.0299016257442704
8471,ENSG00000228794,2.4095507371759957
8472,ENSG00000228989,1.3699989382090785
8473,ENSG00000229056,2.350304638745815
8474,ENSG00000229117,3.117568416854035
8475,ENSG00000229124,3.0026058904974158
8476,ENSG00000229127,1.2803397890302
8477,ENSG00000229140,1.4093031624322752
8478,ENSG00000229180,2.812623901041981
8479,ENSG00000229205,1.590713565868451
8480,ENSG00000229358,0.5911299785586214
8481,ENSG00000229729,1.507189395308125
8482,ENSG00000229807,3.321003118831711
8483,ENSG00000229809,3.7848389021824005
8484,ENSG00000229833,2.902537048275315
8485,ENSG00000229953,2.046009407316927
8486,ENSG00000229970,3.3939708433809175
8487,ENSG00000229988,0.6293816420500927
8488,ENSG00000229989,0.5619201358797905
8489,ENSG00000230082,0.9122414677437086
8490,ENSG00000230092,2.2603398508261683
8491,ENSG00000230124,1.5089551845248654
8492,ENSG00000230148,3.936168006059678
8493,ENSG00000230159,0.6906549882031611
8494,ENSG00000230257,2.3397623516366535
8495,ENSG00000230258,2.323431317214173
8496,ENSG00000230424,1.9976472138418389
8497,ENSG00000230513,1.6922296375927464
8498,ENSG00000230551,1.963565349566693
8499,ENSG00000230590,1.2517038524149633
8500,ENSG00000230658,1.600441107311474
8501,ENSG00000230989,3.0137054986926186
8502,ENSG00000231259,2.5109314512024197
8503,ENSG00000231312,6.136868619701176
8504,ENSG00000231431,2.1982346656225755
8505,ENSG00000231500,2.6273727053656346
8506,ENSG00000231607,0.2039397406120519
8507,ENSG00000231887,1.7515810906569143
8508,ENSG00000231925,3.399918407249065
8509,ENSG00000232018,1.0911246898743572
8510,ENSG00000232040,2.390343588791166
8511,ENSG00000232053,4.024137205563892
8512,ENSG00000232112,3.343184512426591
8513,ENSG00000232119,1.5371851998401032
8514,ENSG00000232388,4.05133725992119
8515,ENSG00000232485,1.7141835339412461
8516,ENSG00000232533,3.288597452153122
8517,ENSG00000232656,2.1431803289209297
8518,ENSG00000232725,3.4422388224841494
8519,ENSG00000232884,3.170684330826062
8520,ENSG00000232956,2.049768516703563
8521,ENSG00000232995,0.8590080630258523
8522,ENSG00000233016,2.3650328046160825
8523,ENSG00000233080,1.6050417487444064
8524,ENSG00000233236,2.4113789142387323
8525,ENSG00000233369,1.5581530549273888
8526,ENSG00000233382,1.9942239391803884
8527,ENSG00000233461,3.9223643037294753
8528,ENSG00000233527,3.1211436684109386
8529,ENSG00000233536,4.1604305948260025
8530,ENSG00000233593,2.1301081222576306
8531,ENSG00000233643,4.228534304144444
8532,ENSG00000233695,2.524613980791477
8533,ENSG00000233746,2.299332299906878
8534,ENSG00000233785,1.4546855521425783
8535,ENSG00000233797,2.560390542117037
8536,ENSG00000233799,3.313085417866081
8537,ENSG00000233822,3.532474563565636
8538,ENSG00000233834,1.861180055676081
8539,ENSG00000233836,1.8222927680155814
8540,ENSG00000233922,0.6079872414373846
8541,ENSG00000233927,2.8160857860253063
8542,ENSG00000234127,1.9190449784143175
8543,ENSG00000234129,2.983107799650415
8544,ENSG00000234147,4.290566613829291
8545,ENSG00000234231,2.6932693929606186
8546,ENSG00000234261,1.1303691253309787
8547,ENSG00000234327,1.5750553256173456
8548,ENSG00000234384,2.0620393985518204
8549,ENSG00000234420,2.059461963395589
8550,ENSG00000234444,2.6305660362737178
8551,ENSG00000234545,0.939098413601774
8552,ENSG00000234585,0.5544152811177336
8553,ENSG00000234593,2.2956428791732777
8554,ENSG00000234608,2.9500878853985455
8555,ENSG00000234741,2.1865301817946032
8556,ENSG00000234753,4.666608049805657
8557,ENSG00000234769,2.702771872557898
8558,ENSG00000234771,2.5904138047221075
8559,ENSG00000234857,1.92762317491894
8560,ENSG00000234912,1.8897765980478622
8561,ENSG00000235169,3.2285137447508996
8562,ENSG00000235173,2.4823544843308905
8563,ENSG00000235194,3.2523106522395238
8564,ENSG00000235288,1.217919294358188
8565,ENSG00000235333,2.831129874828049
8566,ENSG00000235335,3.2253668890129625
8567,ENSG00000235437,4.374092880104657
8568,ENSG00000235453,2.387496222978319
8569,ENSG00000235703,3.611286772333303
8570,ENSG00000235750,4.453834015792278
8571,ENSG00000235823,3.128185522831115
8572,ENSG00000235954,1.9256972858171832
8573,ENSG00000235978,2.032761771514129
8574,ENSG00000236088,1.6068579415065287
8575,ENSG00000236144,3.3494974664951584
8576,ENSG00000236200,2.052931372152529
8577,ENSG00000236255,3.723343302803163
8578,ENSG00000236287,3.187984339777055
8579,ENSG00000236320,1.3936308252146374
8580,ENSG00000236393,2.9619213977309338
8581,ENSG00000236618,3.1589567587866725
8582,ENSG00000236753,4.012851793367149
8583,ENSG00000236754,1.9450224656754787
8584,ENSG00000236756,2.011152951070626
8585,ENSG00000236810,1.9946641051075495
8586,ENSG00000236850,3.2075328205672897
8587,ENSG00000236859,1.729415979098031
8588,ENSG00000237190,1.9607834509936468
8589,ENSG00000237296,-1.2512815064903113
8590,ENSG00000237298,3.060126935452873
8591,ENSG00000237311,3.6128017273662403
8592,ENSG00000237438,3.2788627087537483
8593,ENSG00000237441,2.6972753328389656
8594,ENSG00000237643,2.739854504161742
8595,ENSG00000237649,1.6895883642875884
8596,ENSG00000237765,3.992115978586989
8597,ENSG00000237883,1.2318820448118928
8598,ENSG00000237943,3.873841237348099
8599,ENSG00000238033,3.9467038670492016
8600,ENSG00000238035,4.90218960555925
8601,ENSG00000238083,1.6142148446262474
8602,ENSG00000238113,2.2970597356730185
8603,ENSG00000238160,1.7724424627441888
8604,ENSG00000238287,3.311126812652191
8605,ENSG00000239203,2.639814871935192
8606,ENSG00000239264,1.663226386201945
8607,ENSG00000239305,1.9152514691473361
8608,ENSG00000239306,3.188744879214234
8609,ENSG00000239382,3.966479076490395
8610,ENSG00000239407,0.6262815674872838
8611,ENSG00000239653,1.520540879345264
8612,ENSG00000239665,2.115121859610805
8613,ENSG00000239672,2.202878068156439
8614,ENSG00000239704,2.3239820447396657
8615,ENSG00000239779,2.3739842521246874
8616,ENSG00000239789,3.4028507920872775
8617,ENSG00000239857,3.259401629566032
8618,ENSG00000239883,-0.530163017693806
8619,ENSG00000239900,1.726334537881406
8620,ENSG00000239969,1.1401269927072852
8621,ENSG00000240024,3.396937518655659
8622,ENSG00000240053,1.7392628122013505
8623,ENSG00000240207,1.443792247449792
8624,ENSG00000240225,1.6205109526447143
8625,ENSG00000240230,2.0060105330978284
8626,ENSG00000240291,2.6296620851696684
8627,ENSG00000240344,1.0726477214829087
8628,ENSG00000240356,1.7799476322170629
8629,ENSG00000240370,3.8659680589871823
8630,ENSG00000240682,1.367225049264901
8631,ENSG00000240758,2.6425167272723797
8632,ENSG00000240849,2.331218024041486
8633,ENSG00000240857,2.298251850592047
8634,ENSG00000240963,5.776421988258938
8635,ENSG00000240972,4.461675620787894
8636,ENSG00000241015,3.2119828035197155
8637,ENSG00000241058,1.3369483287560688
8638,ENSG00000241127,2.162348828289428
8639,ENSG00000241135,2.848703453619973
8640,ENSG00000241258,1.5017617316865004
8641,ENSG00000241343,3.804950252075284
8642,ENSG00000241360,3.0412241581527693
8643,ENSG00000241361,2.455845681670832
8644,ENSG00000241370,4.684419052733276
8645,ENSG00000241404,3.1795134452562914
8646,ENSG00000241468,3.7433915369594835
